Day,Route,Time,Estimated Buses Required
8,500.0-C,17.0,184
8,500.0-C,17.5,188
8,500.0-C,18.0,198
8,500.0-C,18.5,194
8,500.0-C,19.0,180
8,500.0-C,19.5,181
8,500.0-C,20.0,94
8,500.0-C,20.5,98
8,500.0-C,21.0,95
8,500.0-C,21.5,94
8,500.0-C,22.0,91
8,500.0-C,22.5,96
8,500.0-D,5.0,39
8,500.0-D,5.5,38
8,500.0-D,6.0,39
8,500.0-D,6.5,40
8,500.0-D,7.0,111
8,500.0-D,7.5,114
8,500.0-D,8.0,112
8,500.0-D,8.5,117
8,500.0-D,9.0,115
8,500.0-D,9.5,116
8,500.0-D,10.0,63
8,500.0-D,10.5,60
8,500.0-D,11.0,63
8,500.0-D,11.5,61
8,500.0-D,12.0,59
8,500.0-D,12.5,62
8,500.0-D,13.0,63
8,500.0-D,13.5,60
8,500.0-D,14.0,63
8,500.0-D,14.5,63
8,500.0-D,15.0,59
8,500.0-D,15.5,64
8,500.0-D,16.0,103
8,500.0-D,16.5,103
8,500.0-D,17.0,103
8,500.0-D,17.5,111
8,500.0-D,18.0,108
8,500.0-D,18.5,103
8,500.0-D,19.0,106
8,500.0-D,19.5,108
8,500.0-D,20.0,51
8,500.0-D,20.5,55
8,500.0-D,21.0,55
8,500.0-D,21.5,53
8,500.0-D,22.0,56
8,500.0-D,22.5,53
8,500.0-DH,5.0,49
8,500.0-DH,5.5,48
8,500.0-DH,6.0,48
8,500.0-DH,6.5,45
8,500.0-DH,7.0,146
8,500.0-DH,7.5,140
8,500.0-DH,8.0,136
8,500.0-DH,8.5,134
8,500.0-DH,9.0,142
8,500.0-DH,9.5,141
8,500.0-DH,10.0,77
8,500.0-DH,10.5,78
8,500.0-DH,11.0,72
8,500.0-DH,11.5,77
8,500.0-DH,12.0,73
8,500.0-DH,12.5,78
8,500.0-DH,13.0,78
8,500.0-DH,13.5,76
8,500.0-DH,14.0,77
8,500.0-DH,14.5,74
8,500.0-DH,15.0,75
8,500.0-DH,15.5,78
8,500.0-DH,16.0,131
8,500.0-DH,16.5,130
8,500.0-DH,17.0,132
8,500.0-DH,17.5,136
8,500.0-DH,18.0,129
8,500.0-DH,18.5,127
8,500.0-DH,19.0,134
8,500.0-DH,19.5,136
8,500.0-DH,20.0,63
8,500.0-DH,20.5,64
8,500.0-DH,21.0,63
8,500.0-DH,21.5,65
8,500.0-DH,22.0,65
8,500.0-DH,22.5,67
8,500.0-K,5.0,38
8,500.0-K,5.5,38
8,500.0-K,6.0,37
8,500.0-K,6.5,39
8,500.0-K,7.0,112
8,500.0-K,7.5,118
8,500.0-K,8.0,114
8,500.0-K,8.5,108
8,500.0-K,9.0,114
8,500.0-K,9.5,111
8,500.0-K,10.0,61
8,500.0-K,10.5,57
8,500.0-K,11.0,58
8,500.0-K,11.5,62
8,500.0-K,12.0,58
8,500.0-K,12.5,62
8,500.0-K,13.0,59
8,500.0-K,13.5,61
8,500.0-K,14.0,61
8,500.0-K,14.5,60
8,500.0-K,15.0,59
8,500.0-K,15.5,58
8,500.0-K,16.0,100
8,500.0-K,16.5,103
8,500.0-K,17.0,107
8,500.0-K,17.5,110
8,500.0-K,18.0,109
8,500.0-K,18.5,108
8,500.0-K,19.0,108
8,500.0-K,19.5,107
8,500.0-K,20.0,51
8,500.0-K,20.5,55
8,500.0-K,21.0,53
8,500.0-K,21.5,53
8,500.0-K,22.0,50
8,500.0-K,22.5,52
8,501.0-A,5.0,47
8,501.0-A,5.5,49
8,501.0-A,6.0,48
8,501.0-A,6.5,47
8,501.0-A,7.0,149
8,501.0-A,7.5,137
8,501.0-A,8.0,141
8,501.0-A,8.5,136
8,501.0-A,9.0,146
8,501.0-A,9.5,148
8,501.0-A,10.0,74
8,501.0-A,10.5,79
8,501.0-A,11.0,74
8,501.0-A,11.5,79
8,501.0-A,12.0,78
8,501.0-A,12.5,78
8,501.0-A,13.0,72
8,501.0-A,13.5,80
8,501.0-A,14.0,78
8,501.0-A,14.5,75
8,501.0-A,15.0,79
8,501.0-A,15.5,74
8,501.0-A,16.0,138
8,501.0-A,16.5,128
8,501.0-A,17.0,136
8,501.0-A,17.5,134
8,501.0-A,18.0,128
8,501.0-A,18.5,130
8,501.0-A,19.0,127
8,501.0-A,19.5,133
8,501.0-A,20.0,65
8,501.0-A,20.5,67
8,501.0-A,21.0,65
8,501.0-A,21.5,65
8,501.0-A,22.0,68
8,501.0-A,22.5,63
8,501.0-C,5.0,42
8,501.0-C,5.5,42
8,501.0-C,6.0,41
8,501.0-C,6.5,41
8,501.0-C,7.0,126
8,501.0-C,7.5,118
8,501.0-C,8.0,116
8,501.0-C,8.5,118
8,501.0-C,9.0,125
8,501.0-C,9.5,116
8,501.0-C,10.0,65
8,501.0-C,10.5,68
8,501.0-C,11.0,67
8,501.0-C,11.5,65
8,501.0-C,12.0,62
8,501.0-C,12.5,67
8,501.0-C,13.0,65
8,501.0-C,13.5,62
8,501.0-C,14.0,62
8,501.0-C,14.5,67
8,501.0-C,15.0,66
8,501.0-C,15.5,67
8,501.0-C,16.0,118
8,501.0-C,16.5,114
8,501.0-C,17.0,114
8,501.0-C,17.5,113
8,501.0-C,18.0,111
8,501.0-C,18.5,113
8,501.0-C,19.0,117
8,501.0-C,19.5,115
8,501.0-C,20.0,59
8,501.0-C,20.5,56
8,501.0-C,21.0,57
8,501.0-C,21.5,57
8,501.0-C,22.0,57
8,501.0-C,22.5,58
8,502.0-A,5.0,55
8,502.0-A,5.5,56
8,502.0-A,6.0,54
8,502.0-A,6.5,55
8,502.0-A,7.0,168
8,502.0-A,7.5,171
8,502.0-A,8.0,176
8,502.0-A,8.5,170
8,502.0-A,9.0,172
8,502.0-A,9.5,168
8,502.0-A,10.0,91
8,502.0-A,10.5,86
8,502.0-A,11.0,87
8,502.0-A,11.5,88
8,502.0-A,12.0,89
8,502.0-A,12.5,86
8,502.0-A,13.0,86
8,502.0-A,13.5,88
8,502.0-A,14.0,94
8,502.0-A,14.5,88
8,502.0-A,15.0,89
8,502.0-A,15.5,87
8,502.0-A,16.0,159
8,502.0-A,16.5,153
8,502.0-A,17.0,152
8,502.0-A,17.5,157
8,502.0-A,18.0,149
8,502.0-A,18.5,149
8,502.0-A,19.0,152
8,502.0-A,19.5,150
8,502.0-A,20.0,75
8,502.0-A,20.5,77
8,502.0-A,21.0,81
8,502.0-A,21.5,79
8,502.0-A,22.0,78
8,502.0-A,22.5,77
8,502.0-F,5.0,35
8,502.0-F,5.5,34
8,502.0-F,6.0,33
8,502.0-F,6.5,34
8,502.0-F,7.0,98
8,502.0-F,7.5,100
8,502.0-F,8.0,102
8,502.0-F,8.5,106
8,502.0-F,9.0,102
8,502.0-F,9.5,104
8,502.0-F,10.0,57
8,502.0-F,10.5,52
8,502.0-F,11.0,53
8,502.0-F,11.5,54
8,502.0-F,12.0,54
8,502.0-F,12.5,54
8,502.0-F,13.0,57
8,502.0-F,13.5,56
8,502.0-F,14.0,55
8,502.0-F,14.5,53
8,502.0-F,15.0,56
8,502.0-F,15.5,57
8,502.0-F,16.0,98
8,502.0-F,16.5,90
8,502.0-F,17.0,96
8,502.0-F,17.5,91
8,502.0-F,18.0,93
8,502.0-F,18.5,91
8,502.0-F,19.0,96
8,502.0-F,19.5,97
8,502.0-F,20.0,46
8,502.0-F,20.5,47
8,502.0-F,21.0,47
8,502.0-F,21.5,47
8,502.0-F,22.0,46
8,502.0-F,22.5,47
8,502.0-FA,5.0,31
8,502.0-FA,5.5,29
8,502.0-FA,6.0,29
8,502.0-FA,6.5,30
8,502.0-FA,7.0,94
8,502.0-FA,7.5,92
8,502.0-FA,8.0,92
8,502.0-FA,8.5,89
8,502.0-FA,9.0,91
8,502.0-FA,9.5,86
8,502.0-FA,10.0,49
8,502.0-FA,10.5,50
8,502.0-FA,11.0,49
8,502.0-FA,11.5,50
8,502.0-FA,12.0,49
8,502.0-FA,12.5,46
8,502.0-FA,13.0,50
8,502.0-FA,13.5,46
8,502.0-FA,14.0,48
8,502.0-FA,14.5,46
8,502.0-FA,15.0,46
8,502.0-FA,15.5,48
8,502.0-FA,16.0,82
8,502.0-FA,16.5,84
8,502.0-FA,17.0,85
8,502.0-FA,17.5,80
8,502.0-FA,18.0,81
8,502.0-FA,18.5,84
8,502.0-FA,19.0,83
8,502.0-FA,19.5,86
8,502.0-FA,20.0,43
8,502.0-FA,20.5,43
8,502.0-FA,21.0,43
8,502.0-FA,21.5,42
8,502.0-FA,22.0,43
8,502.0-FA,22.5,41
8,502.0-H,5.0,30
8,502.0-H,5.5,32
8,502.0-H,6.0,31
8,502.0-H,6.5,32
8,502.0-H,7.0,96
8,502.0-H,7.5,96
8,502.0-H,8.0,97
8,502.0-H,8.5,92
8,502.0-H,9.0,91
8,502.0-H,9.5,94
8,502.0-H,10.0,49
8,502.0-H,10.5,50
8,502.0-H,11.0,51
8,502.0-H,11.5,51
8,502.0-H,12.0,49
8,502.0-H,12.5,48
8,502.0-H,13.0,49
8,502.0-H,13.5,48
8,502.0-H,14.0,52
8,502.0-H,14.5,49
8,502.0-H,15.0,48
8,502.0-H,15.5,47
8,502.0-H,16.0,88
8,502.0-H,16.5,88
8,502.0-H,17.0,85
8,502.0-H,17.5,83
8,502.0-H,18.0,86
8,502.0-H,18.5,85
8,502.0-H,19.0,88
8,502.0-H,19.5,88
8,502.0-H,20.0,43
8,502.0-H,20.5,42
8,502.0-H,21.0,46
8,502.0-H,21.5,43
8,502.0-H,22.0,44
8,502.0-H,22.5,42
8,507.0-C,5.0,41
8,507.0-C,5.5,39
8,507.0-C,6.0,41
8,507.0-C,6.5,43
8,507.0-C,7.0,122
8,507.0-C,7.5,117
8,507.0-C,8.0,117
8,507.0-C,8.5,122
8,507.0-C,9.0,119
8,507.0-C,9.5,117
8,507.0-C,10.0,67
8,507.0-C,10.5,65
8,507.0-C,11.0,64
8,507.0-C,11.5,68
8,507.0-C,12.0,63
8,507.0-C,12.5,69
8,507.0-C,13.0,64
8,507.0-C,13.5,68
8,507.0-C,14.0,66
8,507.0-C,14.5,68
8,507.0-C,15.0,69
8,507.0-C,15.5,64
8,507.0-C,16.0,120
8,507.0-C,16.5,114
8,507.0-C,17.0,113
8,507.0-C,17.5,113
8,507.0-C,18.0,115
8,507.0-C,18.5,111
8,507.0-C,19.0,115
8,507.0-C,19.5,115
8,507.0-C,20.0,59
8,507.0-C,20.5,59
8,507.0-C,21.0,57
8,507.0-C,21.5,56
8,507.0-C,22.0,56
8,507.0-C,22.5,56
8,55.0-B,5.0,76
8,55.0-B,5.5,79
8,55.0-B,6.0,78
8,55.0-B,6.5,84
8,55.0-B,7.0,241
8,55.0-B,7.5,236
8,55.0-B,8.0,242
8,55.0-B,8.5,231
8,55.0-B,9.0,239
8,55.0-B,9.5,243
8,55.0-B,10.0,128
8,55.0-B,10.5,127
8,55.0-B,11.0,134
8,55.0-B,11.5,133
8,55.0-B,12.0,130
8,55.0-B,12.5,129
8,55.0-B,13.0,130
8,55.0-B,13.5,124
8,55.0-B,14.0,127
8,55.0-B,14.5,122
8,55.0-B,15.0,128
8,55.0-B,15.5,129
8,55.0-B,16.0,218
8,55.0-B,16.5,234
8,55.0-B,17.0,233
8,55.0-B,17.5,229
8,55.0-B,18.0,225
8,55.0-B,18.5,232
8,55.0-B,19.0,216
8,55.0-B,19.5,231
8,55.0-B,20.0,108
8,55.0-B,20.5,115
8,55.0-B,21.0,109
8,55.0-B,21.5,116
8,55.0-B,22.0,117
8,55.0-B,22.5,108
8,600.0-F,5.0,49
8,600.0-F,5.5,51
8,600.0-F,6.0,49
8,600.0-F,6.5,51
8,600.0-F,7.0,148
8,600.0-F,7.5,145
8,600.0-F,8.0,144
8,600.0-F,8.5,143
8,600.0-F,9.0,151
8,600.0-F,9.5,145
8,600.0-F,10.0,78
8,600.0-F,10.5,78
8,600.0-F,11.0,79
8,600.0-F,11.5,81
8,600.0-F,12.0,82
8,600.0-F,12.5,78
8,600.0-F,13.0,81
8,600.0-F,13.5,80
8,600.0-F,14.0,79
8,600.0-F,14.5,82
8,600.0-F,15.0,76
8,600.0-F,15.5,75
8,600.0-F,16.0,142
8,600.0-F,16.5,136
8,600.0-F,17.0,142
8,600.0-F,17.5,143
8,600.0-F,18.0,131
8,600.0-F,18.5,142
8,600.0-F,19.0,136
8,600.0-F,19.5,137
8,600.0-F,20.0,69
8,600.0-F,20.5,72
8,600.0-F,21.0,65
8,600.0-F,21.5,68
8,600.0-F,22.0,70
8,600.0-F,22.5,70
8,61.0-C,5.0,44
8,61.0-C,5.5,42
8,61.0-C,6.0,43
8,61.0-C,6.5,43
8,61.0-C,7.0,134
8,61.0-C,7.5,128
8,61.0-C,8.0,127
8,61.0-C,8.5,136
8,61.0-C,9.0,124
8,61.0-C,9.5,137
8,61.0-C,10.0,71
8,61.0-C,10.5,72
8,61.0-C,11.0,68
8,61.0-C,11.5,66
8,61.0-C,12.0,71
8,61.0-C,12.5,72
8,61.0-C,13.0,71
8,61.0-C,13.5,67
8,61.0-C,14.0,71
8,61.0-C,14.5,71
8,61.0-C,15.0,71
8,61.0-C,15.5,71
8,61.0-C,16.0,126
8,61.0-C,16.5,123
8,61.0-C,17.0,117
8,61.0-C,17.5,122
8,61.0-C,18.0,117
8,61.0-C,18.5,121
8,61.0-C,19.0,121
8,61.0-C,19.5,117
8,61.0-C,20.0,60
8,61.0-C,20.5,59
8,61.0-C,21.0,63
8,61.0-C,21.5,64
8,61.0-C,22.0,58
8,61.0-C,22.5,64
8,63.0-B,5.0,34
8,63.0-B,5.5,33
8,63.0-B,6.0,32
8,63.0-B,6.5,34
8,63.0-B,7.0,103
8,63.0-B,7.5,103
8,63.0-B,8.0,96
8,63.0-B,8.5,96
8,63.0-B,9.0,100
8,63.0-B,9.5,98
8,63.0-B,10.0,52
8,63.0-B,10.5,52
8,63.0-B,11.0,55
8,63.0-B,11.5,56
8,63.0-B,12.0,53
8,63.0-B,12.5,56
8,63.0-B,13.0,53
8,63.0-B,13.5,53
8,63.0-B,14.0,52
8,63.0-B,14.5,54
8,63.0-B,15.0,56
8,63.0-B,15.5,54
8,63.0-B,16.0,92
8,63.0-B,16.5,95
8,63.0-B,17.0,90
8,63.0-B,17.5,97
8,63.0-B,18.0,94
8,63.0-B,18.5,93
8,63.0-B,19.0,95
8,63.0-B,19.5,95
8,63.0-B,20.0,45
8,63.0-B,20.5,48
8,63.0-B,21.0,46
8,63.0-B,21.5,48
8,63.0-B,22.0,48
8,63.0-B,22.5,48
8,79.0-B,5.0,32
8,79.0-B,5.5,32
8,79.0-B,6.0,31
8,79.0-B,6.5,33
8,79.0-B,7.0,94
8,79.0-B,7.5,96
8,79.0-B,8.0,94
8,79.0-B,8.5,92
8,79.0-B,9.0,97
8,79.0-B,9.5,92
8,79.0-B,10.0,52
8,79.0-B,10.5,50
8,79.0-B,11.0,49
8,79.0-B,11.5,51
8,79.0-B,12.0,49
8,79.0-B,12.5,50
8,79.0-B,13.0,52
8,79.0-B,13.5,49
8,79.0-B,14.0,53
8,79.0-B,14.5,49
8,79.0-B,15.0,50
8,79.0-B,15.5,52
8,79.0-B,16.0,88
8,79.0-B,16.5,86
8,79.0-B,17.0,88
8,79.0-B,17.5,88
8,79.0-B,18.0,93
8,79.0-B,18.5,88
8,79.0-B,19.0,92
8,79.0-B,19.5,93
8,79.0-B,20.0,45
8,79.0-B,20.5,47
8,79.0-B,21.0,44
8,79.0-B,21.5,47
8,79.0-B,22.0,43
8,79.0-B,22.5,46
8,BC-3A,5.0,59
8,BC-3A,5.5,58
8,BC-3A,6.0,60
8,BC-3A,6.5,60
8,BC-3A,7.0,168
8,BC-3A,7.5,171
8,BC-3A,8.0,181
8,BC-3A,8.5,180
8,BC-3A,9.0,185
8,BC-3A,9.5,182
8,BC-3A,10.0,99
8,BC-3A,10.5,96
8,BC-3A,11.0,92
8,BC-3A,11.5,91
8,BC-3A,12.0,97
8,BC-3A,12.5,96
8,BC-3A,13.0,90
8,BC-3A,13.5,93
8,BC-3A,14.0,99
8,BC-3A,14.5,94
8,BC-3A,15.0,94
8,BC-3A,15.5,94
8,BC-3A,16.0,160
8,BC-3A,16.5,163
8,BC-3A,17.0,163
8,BC-3A,17.5,158
8,BC-3A,18.0,170
8,BC-3A,18.5,164
8,BC-3A,19.0,171
8,BC-3A,19.5,171
8,BC-3A,20.0,80
8,BC-3A,20.5,84
8,BC-3A,21.0,82
8,BC-3A,21.5,86
8,BC-3A,22.0,80
8,BC-3A,22.5,84
8,G-11,5.0,56
8,G-11,5.5,54
8,G-11,6.0,53
8,G-11,6.5,56
8,G-11,7.0,170
8,G-11,7.5,163
8,G-11,8.0,169
8,G-11,8.5,165
8,G-11,9.0,170
8,G-11,9.5,161
8,G-11,10.0,92
8,G-11,10.5,87
8,G-11,11.0,88
8,G-11,11.5,85
8,G-11,12.0,85
8,G-11,12.5,89
8,G-11,13.0,87
8,G-11,13.5,92
8,G-11,14.0,84
8,G-11,14.5,88
8,G-11,15.0,87
8,G-11,15.5,85
8,G-11,16.0,150
8,G-11,16.5,154
8,G-11,17.0,155
8,G-11,17.5,154
8,G-11,18.0,156
8,G-11,18.5,157
8,G-11,19.0,148
8,G-11,19.5,155
8,G-11,20.0,81
8,G-11,20.5,78
8,G-11,21.0,79
8,G-11,21.5,76
8,G-11,22.0,80
8,G-11,22.5,80
8,K-2,5.0,36
8,K-2,5.5,38
8,K-2,6.0,35
8,K-2,6.5,34
8,K-2,7.0,111
8,K-2,7.5,111
8,K-2,8.0,104
8,K-2,8.5,105
8,K-2,9.0,103
8,K-2,9.5,106
8,K-2,10.0,59
8,K-2,10.5,58
8,K-2,11.0,57
8,K-2,11.5,57
8,K-2,12.0,55
8,K-2,12.5,56
8,K-2,13.0,58
8,K-2,13.5,60
8,K-2,14.0,60
8,K-2,14.5,55
8,K-2,15.0,60
8,K-2,15.5,59
8,K-2,16.0,104
8,K-2,16.5,100
8,K-2,17.0,100
8,K-2,17.5,99
8,K-2,18.0,96
8,K-2,18.5,98
8,K-2,19.0,98
8,K-2,19.5,101
8,K-2,20.0,52
8,K-2,20.5,50
8,K-2,21.0,48
8,K-2,21.5,53
8,K-2,22.0,53
8,K-2,22.5,52
8,K-4,5.0,31
8,K-4,5.5,30
8,K-4,6.0,31
8,K-4,6.5,29
8,K-4,7.0,89
8,K-4,7.5,88
8,K-4,8.0,87
8,K-4,8.5,87
8,K-4,9.0,91
8,K-4,9.5,93
8,K-4,10.0,48
8,K-4,10.5,46
8,K-4,11.0,49
8,K-4,11.5,49
8,K-4,12.0,47
8,K-4,12.5,49
8,K-4,13.0,47
8,K-4,13.5,47
8,K-4,14.0,50
8,K-4,14.5,47
8,K-4,15.0,48
8,K-4,15.5,50
8,K-4,16.0,86
8,K-4,16.5,80
8,K-4,17.0,81
8,K-4,17.5,80
8,K-4,18.0,85
8,K-4,18.5,84
8,K-4,19.0,81
8,K-4,19.5,88
8,K-4,20.0,42
8,K-4,20.5,41
8,K-4,21.0,42
8,K-4,21.5,43
8,K-4,22.0,40
8,K-4,22.5,41
8,K-6,5.0,48
8,K-6,5.5,46
8,K-6,6.0,47
8,K-6,6.5,46
8,K-6,7.0,133
8,K-6,7.5,135
8,K-6,8.0,139
8,K-6,8.5,135
8,K-6,9.0,133
8,K-6,9.5,144
8,K-6,10.0,78
8,K-6,10.5,77
8,K-6,11.0,77
8,K-6,11.5,72
8,K-6,12.0,78
8,K-6,12.5,72
8,K-6,13.0,78
8,K-6,13.5,78
8,K-6,14.0,76
8,K-6,14.5,78
8,K-6,15.0,75
8,K-6,15.5,73
8,K-6,16.0,129
8,K-6,16.5,131
8,K-6,17.0,125
8,K-6,17.5,132
8,K-6,18.0,136
8,K-6,18.5,126
8,K-6,19.0,134
8,K-6,19.5,136
8,K-6,20.0,68
8,K-6,20.5,68
8,K-6,21.0,65
8,K-6,21.5,68
8,K-6,22.0,67
8,K-6,22.5,63
8,KBS-3A,5.0,55
8,KBS-3A,5.5,57
8,KBS-3A,6.0,54
8,KBS-3A,6.5,56
8,KBS-3A,7.0,169
8,KBS-3A,7.5,161
8,KBS-3A,8.0,168
8,KBS-3A,8.5,171
8,KBS-3A,9.0,166
8,KBS-3A,9.5,158
8,KBS-3A,10.0,84
8,KBS-3A,10.5,88
8,KBS-3A,11.0,93
8,KBS-3A,11.5,86
8,KBS-3A,12.0,90
8,KBS-3A,12.5,86
8,KBS-3A,13.0,87
8,KBS-3A,13.5,92
8,KBS-3A,14.0,91
8,KBS-3A,14.5,85
8,KBS-3A,15.0,88
8,KBS-3A,15.5,85
8,KBS-3A,16.0,155
8,KBS-3A,16.5,158
8,KBS-3A,17.0,149
8,KBS-3A,17.5,152
8,KBS-3A,18.0,154
8,KBS-3A,18.5,162
8,KBS-3A,19.0,163
8,KBS-3A,19.5,148
8,KBS-3A,20.0,80
8,KBS-3A,20.5,77
8,KBS-3A,21.0,77
8,KBS-3A,21.5,80
8,KBS-3A,22.0,81
8,KBS-3A,22.5,81
8,KBS-3C,5.0,45
8,KBS-3C,5.5,44
8,KBS-3C,6.0,46
8,KBS-3C,6.5,43
8,KBS-3C,7.0,134
8,KBS-3C,7.5,132
8,KBS-3C,8.0,136
8,KBS-3C,8.5,130
8,KBS-3C,9.0,129
8,KBS-3C,9.5,139
8,KBS-3C,10.0,68
8,KBS-3C,10.5,71
8,KBS-3C,11.0,69
8,KBS-3C,11.5,68
8,KBS-3C,12.0,68
8,KBS-3C,12.5,69
8,KBS-3C,13.0,74
8,KBS-3C,13.5,70
8,KBS-3C,14.0,74
8,KBS-3C,14.5,72
8,KBS-3C,15.0,71
8,KBS-3C,15.5,72
8,KBS-3C,16.0,125
8,KBS-3C,16.5,128
8,KBS-3C,17.0,122
8,KBS-3C,17.5,123
8,KBS-3C,18.0,130
8,KBS-3C,18.5,130
8,KBS-3C,19.0,129
8,KBS-3C,19.5,124
8,KBS-3C,20.0,64
8,KBS-3C,20.5,62
8,KBS-3C,21.0,62
8,KBS-3C,21.5,60
8,KBS-3C,22.0,63
8,KBS-3C,22.5,60
8,KBS-3E,5.0,35
8,KBS-3E,5.5,37
8,KBS-3E,6.0,35
8,KBS-3E,6.5,34
8,KBS-3E,7.0,103
8,KBS-3E,7.5,113
8,KBS-3E,8.0,108
8,KBS-3E,8.5,107
8,KBS-3E,9.0,111
8,KBS-3E,9.5,112
8,KBS-3E,10.0,57
8,KBS-3E,10.5,59
8,KBS-3E,11.0,59
8,KBS-3E,11.5,58
8,KBS-3E,12.0,56
8,KBS-3E,12.5,60
8,KBS-3E,13.0,58
8,KBS-3E,13.5,56
8,KBS-3E,14.0,57
8,KBS-3E,14.5,55
8,KBS-3E,15.0,55
8,KBS-3E,15.5,59
8,KBS-3E,16.0,96
8,KBS-3E,16.5,100
8,KBS-3E,17.0,101
8,KBS-3E,17.5,96
8,KBS-3E,18.0,106
8,KBS-3E,18.5,98
8,KBS-3E,19.0,99
8,KBS-3E,19.5,99
8,KBS-3E,20.0,49
8,KBS-3E,20.5,48
8,KBS-3E,21.0,52
8,KBS-3E,21.5,53
8,KBS-3E,22.0,49
8,KBS-3E,22.5,51
8,KGR-BEML5,5.0,33
8,KGR-BEML5,5.5,34
8,KGR-BEML5,6.0,32
8,KGR-BEML5,6.5,32
8,KGR-BEML5,7.0,96
8,KGR-BEML5,7.5,100
8,KGR-BEML5,8.0,101
8,KGR-BEML5,8.5,94
8,KGR-BEML5,9.0,96
8,KGR-BEML5,9.5,101
8,KGR-BEML5,10.0,54
8,KGR-BEML5,10.5,55
8,KGR-BEML5,11.0,53
8,KGR-BEML5,11.5,51
8,KGR-BEML5,12.0,52
8,KGR-BEML5,12.5,53
8,KGR-BEML5,13.0,50
8,KGR-BEML5,13.5,52
8,KGR-BEML5,14.0,53
8,KGR-BEML5,14.5,50
8,KGR-BEML5,15.0,53
8,KGR-BEML5,15.5,52
8,KGR-BEML5,16.0,95
8,KGR-BEML5,16.5,87
8,KGR-BEML5,17.0,89
8,KGR-BEML5,17.5,92
8,KGR-BEML5,18.0,89
8,KGR-BEML5,18.5,93
8,KGR-BEML5,19.0,93
8,KGR-BEML5,19.5,87
8,KGR-BEML5,20.0,46
8,KGR-BEML5,20.5,46
8,KGR-BEML5,21.0,45
8,KGR-BEML5,21.5,47
8,KGR-BEML5,22.0,47
8,KGR-BEML5,22.5,46
8,MF-4,5.0,57
8,MF-4,5.5,56
8,MF-4,6.0,58
8,MF-4,6.5,57
8,MF-4,7.0,172
8,MF-4,7.5,174
8,MF-4,8.0,164
8,MF-4,8.5,173
8,MF-4,9.0,163
8,MF-4,9.5,165
8,MF-4,10.0,88
8,MF-4,10.5,94
8,MF-4,11.0,93
8,MF-4,11.5,91
8,MF-4,12.0,92
8,MF-4,12.5,90
8,MF-4,13.0,94
8,MF-4,13.5,90
8,MF-4,14.0,89
8,MF-4,14.5,87
8,MF-4,15.0,92
8,MF-4,15.5,92
8,MF-4,16.0,155
8,MF-4,16.5,149
8,MF-4,17.0,162
8,MF-4,17.5,149
8,MF-4,18.0,160
8,MF-4,18.5,164
8,MF-4,19.0,156
8,MF-4,19.5,153
8,MF-4,20.0,80
8,MF-4,20.5,81
8,MF-4,21.0,79
8,MF-4,21.5,82
8,MF-4,22.0,75
8,MF-4,22.5,78
8,TR-4,5.0,34
8,TR-4,5.5,34
8,TR-4,6.0,32
8,TR-4,6.5,34
8,TR-4,7.0,100
8,TR-4,7.5,98
8,TR-4,8.0,95
8,TR-4,8.5,103
8,TR-4,9.0,96
8,TR-4,9.5,97
8,TR-4,10.0,52
8,TR-4,10.5,55
8,TR-4,11.0,54
8,TR-4,11.5,54
8,TR-4,12.0,51
8,TR-4,12.5,53
8,TR-4,13.0,53
8,TR-4,13.5,55
8,TR-4,14.0,55
8,TR-4,14.5,50
8,TR-4,15.0,54
8,TR-4,15.5,50
8,TR-4,16.0,93
8,TR-4,16.5,90
8,TR-4,17.0,91
8,TR-4,17.5,91
8,TR-4,18.0,94
8,TR-4,18.5,91
8,TR-4,19.0,95
8,TR-4,19.5,92
8,TR-4,20.0,44
8,TR-4,20.5,48
8,TR-4,21.0,45
8,TR-4,21.5,46
8,TR-4,22.0,47
8,TR-4,22.5,45
8,V-201R,5.0,37
8,V-201R,5.5,39
8,V-201R,6.0,41
8,V-201R,6.5,40
8,V-201R,7.0,119
8,V-201R,7.5,119
8,V-201R,8.0,113
8,V-201R,8.5,116
8,V-201R,9.0,120
8,V-201R,9.5,112
8,V-201R,10.0,61
8,V-201R,10.5,61
8,V-201R,11.0,62
8,V-201R,11.5,65
8,V-201R,12.0,60
8,V-201R,12.5,63
8,V-201R,13.0,60
8,V-201R,13.5,65
8,V-201R,14.0,60
8,V-201R,14.5,62
8,V-201R,15.0,64
8,V-201R,15.5,64
8,V-201R,16.0,108
8,V-201R,16.5,108
8,V-201R,17.0,108
8,V-201R,17.5,107
8,V-201R,18.0,106
8,V-201R,18.5,109
8,V-201R,19.0,107
8,V-201R,19.5,107
8,V-201R,20.0,55
8,V-201R,20.5,57
8,V-201R,21.0,55
8,V-201R,21.5,52
8,V-201R,22.0,52
8,V-201R,22.5,57
8,V-335E,5.0,54
8,V-335E,5.5,53
8,V-335E,6.0,56
8,V-335E,6.5,56
8,V-335E,7.0,169
8,V-335E,7.5,163
8,V-335E,8.0,158
8,V-335E,8.5,174
8,V-335E,9.0,162
8,V-335E,9.5,169
8,V-335E,10.0,91
8,V-335E,10.5,90
8,V-335E,11.0,87
8,V-335E,11.5,87
8,V-335E,12.0,90
8,V-335E,12.5,92
8,V-335E,13.0,93
8,V-335E,13.5,85
8,V-335E,14.0,86
8,V-335E,14.5,93
8,V-335E,15.0,91
8,V-335E,15.5,92
8,V-335E,16.0,151
8,V-335E,16.5,157
